	WORD	CEFR
8033	ondertoon	b2
8034	ondertussen	c1
8035	onderuit	a2
8036	ondervinden	c1
8037	ondervoed	b1
8038	ondervraagde	b2
8039	ondervragen	b1
8040	onderwater	b2
8041	onderweg	a2
8042	onderwerp	c1
8043	onderwijs	b2
8044	onderwijsaanbod	b2
8045	onderwijsinstelling	a2
8046	onderwijsinstituut	b2
8047	onderwijsmateriaal	b2
8048	onderwijsmethode	b1
8049	onderwijssecretariaat	b2
8050	onderwijstype	b2
8051	onderwijswereld	b1
8052	onderwijzer	b2
8053	onderzeeër	b1
8054	onderzoek	c1
8055	onderzoeken	b2
8056	onderzoeker	b2
8057	onderzoeksbureau	b2
8058	onderzoeksgegeven	b2
8059	onderzoeksinstelling	b2
8060	onderzoeksleider	b1
8061	onderzoekslijn	b2
8062	onderzoeksresultaat	b2
8063	onderzoekssubsidie	b2
8064	onderzoekster	b1
8065	ondeugend	a2
8066	ondraaglijk	b1
8067	onduidelijk	b2
8068	onduidelijkheid	b1
8069	oneens	b1
8070	oneerlijk	a2
8071	onenigheid	b2
8072	ongeacht	b2
8073	ongeboren	b2
8074	ongebruikelijk	b1
8075	ongebruikt	b2
8076	ongedeeld	b2
8077	ongedeerd	b2
8078	ongeduldig	a2
8079	ongedwongen	b1
8080	ongehinderd	b1
8081	ongehoord	c1
8082	ongehoorzaam	b1
8083	ongekend	b2
8084	ongelijk	b2
8085	ongelofelijk	a2
8086	ongeloof	b2
8087	ongelooflijk	b2
8088	ongeloofwaardig	b1
8089	ongelovig	a2
8090	ongeluk	b1
8091	ongelukkig	a1
8092	ongemak	b1
8093	ongemakkelijk	b2
8094	ongemerkt	a2
8095	ongeneeslijk	b2
8096	ongenoegen	b2
8097	ongepast	b1
8098	ongeregeld	b1
8099	ongeremd	b1
8100	ongerijmd	b2
8101	ongerust	a2
8102	ongeschikt	b1
8103	ongeschreven	b2
8104	ongestraft	c1
8105	ongetwijfeld	b1
8106	ongevaarlijk	b2
8107	ongeval	b1
8108	ongevalsoorzaak	b1
8109	ongeveer	b1
8110	ongevoelig	a2
8111	ongewapend	a2
8112	ongewassen	b1
8113	ongewenst	c1
8114	ongewettigd	b2
8115	ongewijzigd	b1
8116	ongewoon	c1
8117	ongezellig	a2
8118	ongezond	b2
8119	onhandelbaar	b2
8120	onhandig	b1
8121	onhoorbaar	a2
8122	oningevuld	b2
8123	oninteressant	b2
8124	onjuist	b2
8125	onkerkelijken	b2
8126	onkostenvergoeding	a2
8127	onlangs	b2
8128	onleesbaar	b1
8129	online	b2
8130	onlinedeel	b1
8131	onlogisch	b2
8132	onlosmakelijk	b2
8133	onmenselijk	b1
8134	onmiddellijk	b1
8135	onmisbaar	b2
8136	onmiskenbaar	b1
8137	onmogelijk	b2
8138	onnatuurlijk	b2
8139	onnodig	b1
8140	onnoemelijk	c1
8141	onomstotelijk	b2
8142	onomwonden	b2
8143	ononderbroken	b2
8144	onontbeerlijk	b2
8145	onontkoombaar	b1
8146	onoordeelkundig	b1
8147	onopgemerkt	b2
8148	onophoudelijk	a2
8149	onopvallend	b2
8150	onpersoonlijk	b2
8151	onrecht	b1
8152	onredelijk	b2
8153	onregelmatig	a2
8154	onrust	b1
8155	onrustig	a2
8156	onrustwekkend	b1
8157	ons	a2
8158	onschuld	b2
8159	onschuldig	b2
8160	onszelf	b2
8161	ontbijt	a2
8162	ontbijtbuffet	b1
8163	ontbijten	a2
8164	ontbijtkoek	b1
8165	ontbijtkoekje	a2
8166	ontbijttafel	b1
8167	ontbreken	b2
8168	ontdekken	b2
8169	ontdekking	b2
8170	ontdekkingsreis	b2
8171	ontdekkingsreiziger	b2
8172	ontdekkingstocht	b1
8173	onterecht	b2
8174	ontevreden	c1
8175	ontfutselen	c1
8176	ontgaan	b2
8177	ontgelden	b2
8178	ontgoogel	b2
8179	onthaal	b1
8180	onthaaldienst	b2
8181	onthaalklas	b1
8182	onthaasting	b1
8183	onthalen	b2
8184	onthoofden	a2
8185	onthouden	a2
8186	onthullen	c1
8187	onthutst	b1
8188	ontkennen	b2
8189	ontkomen	b2
8190	ontlading	b1
8191	ontlasting	b1
8192	ontlenen	b2
8193	ontliep	b2
8194	ontmantelen	b2
8195	ontmoedigen	b2
8196	ontmoeten	b1
8197	ontmoeting	a2
8198	ontmoetingen	b2
8199	ontmoetingskanaal	b1
8200	ontmoetingsplaats	b1
8201	ontmoetingssite	b1
8202	ontmoetingsspel	b1
8203	ontnemen	b2
8204	ontploffen	b1
8205	ontroeren	a2
8206	ontroering	b1
8207	ontrouw	b1
8208	ontslaan	b1
8209	ontslag	a2
8210	ontsmetten	b2
8211	ontsnappen	a2
8212	ontsnapping	a2
8213	ontspannen	b1
8214	ontspanning	b1
8215	ontspanningsmassage	b1
8216	ontspanningsruimte	b1
8217	ontsporen	b1
8218	ontstaan	b2
8219	ontsteken	b1
8220	ontsteking	a2
8221	ontstressen	a2
8222	ontvangen	b2
8223	ontvanger	b2
8224	ontvangst	b1
8225	ontvoeren	a2
8226	ontvoering	a2
8227	ontvoogding	b2
8228	ontvouwen	b2
8229	ontvrienden	b2
8230	ontwaken	a2
8231	ontwenningskuur	b2
8232	ontwenningsprogramma	b2
8233	ontwerp	b2
8234	ontwerpen	b2
8235	ontwerper	b2
8236	ontwerpwedstrijd	b2
8237	ontwijken	a2
8238	ontwikkeld	b2
8239	ontwikkelen	b2
8240	ontwikkeling	b2
8241	ontwikkelingseconomie	b2
8242	ontwikkelingsfase	b2
8243	ontwikkelingshulp	b1
8244	ontwikkelingsland	b1
8245	ontwikkelingsproject	b1
8246	ontwikkelingswerk	b1
8247	ontwrichten	c1
8248	ontzetten	a2
8249	ontzettend	b2
8250	ontzetting	a2
8251	ontzwavelen	c1
8252	onuitspreekbaar	b1
8253	onvatbaar	b2
8254	onveilig	b1
8255	onverantwoord	b1
8256	onverdacht	b2
8257	onverenigbaar	b2
8258	onverhoopt	b2
8259	onvermijdelijk	b1
8260	onverminderd	b2
8261	onverschillig	c1
8262	onverstandig	b2
8263	onverwacht	c1
8264	onverwachts	b1
8265	onverzadigd	b1
8266	onverzadigde	b2
8267	onvoldoend	b1
8268	onvoldoende	b1
8269	onvolgroeide	b2
8270	onvolmaaktheid	b1
8271	onvoltooid	b1
8272	onvoorzien	b1
8273	onvrede	b2
8274	onwaar	b2
8275	onwaarschijnlijk	b1
8276	onweer	b2
8277	onweerlegbaar	b2
8278	onwel	b2
8279	onweren	a2
8280	onwillekeurig	b2
8281	onzeker	b2
8282	onzekere	b1
8283	onzekerheid	b1
8284	onzichtbaar	a2
8285	onzin	a2
8286	onzuinig	b1
8287	oog	a2
8288	oogarts	b1
8289	ooglid	b2
8290	oogmasker	a2
8291	oogst	b2
8292	oogsten	b2
8293	oogverblindend	b1
8294	ooit	b2
8295	ook maar	b1
8296	ook nog eens	b2
8297	ook	a1
8298	oom	b1
8299	oor	a2
8300	oorbel	a2
8301	oord	b2
8302	oordeel	b1
8303	oordelen	c1
8304	oorlog	b2
8305	oorlogsgebied	b1
8306	oorlogskind	b2
8307	oorlogsschip	b2
8308	oorlogsspel	b2
8309	oorlogsverklaring	b2
8310	oorlogsziekenhuis	b2
8311	oorontsteking	a2
8312	oorpijn	a2
8313	oorsprong	b2
8314	oorspronkelijk	b2
8315	oorsuizing	b1
8316	oorwurm	a2
8317	oorzaak	b1
8318	oost	b2
8319	oostelijk	a2
8320	oosten	a2
8321	oosterbuur	b2
8322	oostkant	a2
8323	oostkust	b2
8324	op aan	b1
8325	op basis van	b1
8326	op de been	a2
8327	op de bon	b1
8328	op de duur	b2
8329	op de hals	c1
8330	op de hoogte	b2
8331	op de koop	b2
8332	op de markt	c1
8333	op de vlucht	a2
8334	op een lijn	b2
8335	op elkaar	c1
8336	op en neer	a2
8337	op gang	b2
8338	op grond van	b2
8339	op het gebied van	b2
8340	op het hart	b2
8341	op het lijf	b2
8342	op het spoor	b1
8343	op initiatief van	b2
8344	op naam	b1
8345	op papier	b2
8346	op slot	a2
8347	op tafel	b1
8348	op tijd	a2
8349	op tilt	b2
8350	op touw	c1
8351	op verzoek van	b1
8352	op voorwaarde dat	b1
8353	op weg	c1
8354	op zak	b2
8355	op zichzelf	a2
8356	op zijn weinig	b2
8357	op zoek	a2
8358	op zoeken	b2
8359	op	a1
8360	opa	a2
8361	opbellen	b1
8362	opbergen	b2
8363	opblaaspop	b1
8364	opblijven	b1
8365	opbouw	b2
8366	opbouwen	b2
8367	opbreken	b2
8368	opbrengen	b2
8369	opbrengst	c1
8370	opdagen	b2
8371	opdat	b1
8372	opdoeken	c1
8373	opdoemen	b2
8374	opdoen	b1
8375	opdraaien	b1
8376	opdracht	b2
8377	opdrachtgever	b2
8378	opdragen	b2
8379	opdringerig	b2
8380	opdrink	b1
8381	opdrinken	b1
8382	opdrogen	c1
8383	opduiken	b2
8384	opeen	a2
8385	opeenvolgend	c1
8386	opeisbaar	b2
8387	open	a2
8388	openbaar	b1
8389	openbreken	a2
8390	opendoen	a2
8391	openen	a2
8392	opengaan	b2
8393	opengerukt	b1
8394	opening	b2
8395	openingsdag	b2
8396	openingsdatum	b2
8397	openingstijd	a2
8398	openingstoespraak	b1
8399	openingsuur	b1
8400	openlijk	b2
8401	openluchtmuseum	b2
8402	openmaken	a2
8403	openrijten	b2
8404	openslaan	b2
8405	opensnijden	a2
8406	openstaan	b2
8407	openstellen	b2
8408	openzetten	a2
8409	opera	b1
8410	operatie	c1
8411	operazanger	b1
8412	opereren	b1
8413	opeten	a2
8414	opfrisruimte	b1
8415	opgaaf	b1
8416	opgaan	a2
8417	opgave	b2
8418	opgefokte	c1
8419	opgelucht	a2
8420	opgeven	b1
8421	opgewassen	b2
8422	opgewekt	b1
8423	opgraving	b2
8424	opgroeien	c1
8425	ophaalbrug	a2
8426	ophaaldienst	c1
8427	ophalen	b1
8428	ophanden	b2
8429	ophangegen	a2
8430	ophangen	a2
8431	ophanging	b1
8432	opheffing	b1
8433	ophouden	a2
8434	opinie	b2
8435	opiniemaker	b2
8436	opium	a2
8437	opiumbar	a2
8438	opiumkit	a2
8439	opiumkits	a2
8440	opiumpijp	a2
8441	opiumrook	a2
8442	opkamer	a2
8443	opkijken	b1
8444	opkikker	b2
8445	opknappen	a2
8446	opkomen	b2
8447	opkomst	b2
8448	opkrikken	b1
8449	oplaaien	b2
8450	opladen	b1
8451	oplage	b1
8452	opleiden	b2
8453	opleiding	b2
8454	opleidingscommissie	b2
8455	opleidingscoördinator	b2
8456	opleidingsinstituut	b2
8457	opleidingskans	b1
8458	opleidingsniveau	b2
8459	opletten	b1
8460	opleveren	c1
8461	opleving	b2
8462	oplichten	a2
8463	oplichter	a2
8464	oplopen	b2
8465	oplossen	b2
8466	oplossing	b1
8467	opluchten	a2
8468	opmaak	a2
8469	opmaken	a2
8470	opmars	b1
8471	opmerkelijk	b2
8472	opmerken	b2
8473	opmerking	b1
8474	opname	b2
8475	opnemen	b2
8476	opnieuw	b2
8477	opoe	a2
8478	opofferen	b2
8479	oppakken	b1
8480	oppas	a2
8481	oppassen	a2
8482	oppasser	b1
8483	oppeppen	b2
8484	opperbest	b1
8485	oppervlak	b2
8486	oppervlakkigheid	b2
8487	oppervlakte	b2
8488	opplakken	b2
8489	oppompen	b1
8490	opportunistisch	c1
8491	oppositie	b1
8492	oppositiepartij	b1
8493	oprapen	b2
8494	oprecht	b2
8495	oprichten	c1
8496	oprichter	b1
8497	oprichting	b2
8498	oprijden	b1
8499	oprijzen	b2
8500	oproep	b2
8501	oproepen	b1
8502	oprollen	c1
8503	opruimen	b1
8504	oprukken	b2
8505	opscheplepel	a2
8506	opscheppen	b1
8507	opschepper	a2
8508	opschieten	a2
8509	opschrijven	a2
8510	opschrikken	b1
8511	opschudding	b2
8512	opslaan	c1
8513	opslag	a2
8514	opslagvijver	b2
8515	opsluiten	a2
8516	opsnuiven	b1
8517	opsparen	b1
8518	opsporen	b1
8519	opspringen	b1
8520	opspuiten	b2
8521	opstaan	b1
8522	opstand	b2
8523	opstandeling	b1
8524	opstandigheid	b2
8525	opstappen	b1
8526	opsteken	b1
8527	opstel	b2
8528	opstellen	c1
8529	opstelling	b2
8530	opstrijken	c1
8531	opsturen	b2
8532	optekenen	b2
8533	optellen	a2
8534	optelsom	a2
8535	opticien	b2
8536	optie	b2
8537	optillen	a2
8538	optimaal	b2
8539	optimalisatie	b2
8540	optimisme	c1
8541	optimistisch	b2
8542	optocht	a2
8543	optreden	b2
8544	optrekken	b2
8545	opus	b2
8546	opvallen	b2
8547	opvallend	b2
8548	opvang	a2
8549	opvangen	b2
8550	opvanghuis	a2
8551	opvarende	b2
8552	opvatten	b2
8553	opvatting	b2
8554	opveren	b1
8555	opvissen	b2
8556	opvoeden	b2
8557	opvoeder	b2
8558	opvoeding	b2
8559	opvoedingsarm	b2
8560	opvoedingsstijl	b2
8561	opvoedkundig	b2
8562	opvoeren	a2
8563	opvolgen	b1
8564	opvolger	b1
8565	opvolgster	b1
8566	opvrolijken	a2
8567	opwachten	b2
8568	opwarmen	b1
8569	opwekken	b1
8570	opwinden	a2
8571	opwindend	a2
8572	opzadelen	b2
8573	opzeggen	b2
8574	opzegging	b2
8575	opzegtermijn	b2
8576	opzet	c1
8577	opzetplaatje	a2
8578	opzettelijk	b1
8579	opzetten	b1
8580	opzicht	b2
8581	opzij	b1
8582	opzijzetten	b1
8583	opzoeken	b1
8584	oranje	b2
8585	oranjegebak	a2
8586	oranjegekte	b2
8587	orde	c1
8588	ordenen	b2
8589	order	b2
8590	ordeverstoring	b1
8591	ordinair	b2
8592	organisatie	c1
8593	organisatiestructuur	b2
8594	organisator	b2
8595	organisatorisch	b2
8596	organiseren	b2
8597	organisme	c1
8598	orgel	b1
8599	origineel	b1
8600	oriëntatie	b2
8601	orkaan	b2
8602	orkest	a2
8603	ornaat	b2
8604	orsini	a2
8605	orthopedagoog	b2
8606	os	a2
8607	oscilloscoop	b2
8608	otter	a2
8609	oud en nieuw	a2
8610	oud	a1
8611	oudejaarsavond	b1
8612	ouder	a1
8613	oudere	b1
8614	ouderejaars	b1
8615	ouderejaarsstudent	b2
8616	oudergroep	b1
8617	ouderpaar	c1
8618	ouderschap	b2
8619	ouderschapsverlof	b2
8620	ouderwets	b2
8621	oudheid	b2
8622	ouds	b2
8623	outdoor	b1
8624	outfit	b1
8625	output	b2
8626	ovaal	b2
8627	oven	a2
8628	over de brug	c1
8629	over	b2
8630	overal	a2
8631	overbelasten	b2
8632	overbelasting	b1
8633	overbleven	b2
8634	overblijfsel	b2
8635	overblijven	b2
8636	overbodig	b1
8637	overboeking	b2
8638	overboord	b2
8639	overbrengen	b1
8640	overconsumptie	b1
8641	overdaad	b1
8642	overdadig	b1
8643	overdag	a2
8644	overdoen	b2
8645	overdracht	b1
8646	overdragen	b1
8647	overdreven	b1
8648	overdrijven	b1
8649	overduidelijk	b2
8650	overeenkomen	b2
8651	overeenkomst	b2
8652	overeenstemmen	b1
8653	overeenstemming	b1
8654	overeind	a2
8655	overgaan	a2
8656	overgang	b1
8657	overgangsgesprek	b2
8658	overgangsprogramma	b2
8659	overgangsregeling	b2
8660	overgangsregelingen	b2
8661	overgeroeid	b1
8662	overgeven	a2
8663	overgevoelig	b1
8664	overgroot	b1
8665	overgrootvader	b2
8666	overhalen	a2
8667	overhangen	b1
8668	overhebben	b1
8669	overheen	b1
8670	overheersen	b2
8671	overheid	c1
8672	overheidsaandeelhouder	b2
8673	overheidsdienst	b1
8674	overheidsgeld	b1
8675	overheidsorganisatie	b1
8676	overheidssteun	c1
8677	overhemd	b1
8678	overhoren	a2
8679	overhouden	b1
8680	overig	b1
8681	overigens	c1
8682	overkant	a2
8683	overkapping	b1
8684	overkoepelen	b2
8685	overkomen	a2
8686	overkrijgen	a2
8687	overlap	b2
8688	overlast	b2
8689	overlaten	a2
8690	overledene	b2
8691	overleg	b2
8692	overlegcultuur	b2
8693	overleggen	b1
8694	overleven	b2
8695	overlevende	b2
8696	overlevingsstrijd	b1
8697	overlijden	b1
8698	overlopen	b2
8699	overmaken	b1
8700	overmorgen	a2
8701	overnachten	a2
8702	overnachting	b2
8703	overname	b2
8704	overnemen	b2
8705	overplaatsen	b1
8706	overschakelen	b2
8707	overschatten	b2
8708	overschilderen	b1
8709	overschot	b1
8710	overschotdoos	b1
8711	overschrijden	b2
8712	overschrijding	b2
8713	overschrijven	b1
8714	overschrijving	b1
8715	overslaan	b1
8716	overspannen	b2
8717	overspannenheid	b2
8718	overstappen	a1
8719	oversteken	b1
8720	overstelpen	c1
8721	overstromen	b2
8722	overstroming	b2
8723	overtollig	b2
8724	overtreden	b2
8725	overtreding	c1
8726	overtroeven	b1
8727	overtuigd	b1
8728	overtuigen	b2
8729	overtuiging	b2
8730	oververmoeid	b2
8731	overvloed	b2
8732	overvol	b2
8733	overweg	b2
8734	overwegen	b1
8735	overweldigen	b2
8736	overwinnaar	b2
8737	overwinnen	b2
8738	overwinning	b1
8739	overwinteren	b2
8740	overzicht	b2
8741	overzichtelijkheid	b2
8742	overzwemmen	a2
8743	pa	a2
8744	paal	a2
8745	paalwoning	b2
8746	paar	b1
8747	paard	a2
8748	paardenbloem	a2
8749	paardenstaart	b2
8750	paardenvracht	a2
8751	paardrijden	a2
8752	paars	b1
8753	paasdag	a2
8754	paasfeest	a2
8755	paasvakantie	b2
8756	pact	b2
8757	pad	b2
8758	paddenkoppenland	b1
8759	paddenstoel	b2
8760	paddestoel	b1
8761	paella	b1
8762	paf	b1
8763	pagina	b1
8764	paginagroot	a2
8765	pak	b1
8766	pakbon	b1
8767	pakhuis	b2
8768	pakjesavond	b2
8769	pakkans	c1
8770	pakken	a1
8771	pakket	b1
8772	pakweg	b2
8773	pal	b2
8774	paleis	a2
8775	palmblad	b1
8776	palmboom	b2
8777	palmendak	b1
8778	pan	a2
8779	pand	b1
8780	paneel	b2
8781	paniek	b2
8782	panne	b2
8783	panter	a2
8784	pantoffel	a2
8785	panty	b1
8786	pap	a1
8787	papa	b1
8788	papaya	b1
8789	papegaai	b2
8790	paper	b2
8791	papiaments	a2
8792	papier	b2
8793	papiergeld	a2
8794	papierleverancier	b2
8795	paprika	b1
8796	papsneeuw	b1
8797	paraat	b1
8798	paraatheid	b1
8799	paracetamol	a2
8800	paradijs	b2
8801	paradijselijk	b2
8802	paradox	b2
8803	paraffine	b1
8804	parallel	c1
8805	paraplu	a2
8806	parasiet	b2
8807	parasol	c1
8808	parcours	b1
8809	pardon	b2
8810	parel	a2
8811	parelmoer	b1
8812	pareloorbellen	b2
8813	paren	c1
8814	parfum	b1
8815	parfumflesje	b1
8816	parfummerk	c1
8817	parijs	c1
8818	park	a1
8819	parkeergarage	b2
8820	parkeergelegenheid	b1
8821	parkeerplaats(en)	b1
8822	parkeerplaats	b1
8823	parkeerprobleem	a2
8824	parkeerterrein	b1
8825	parkeren	b1
8826	parket	b2
8827	parketvloer	b1
8828	parking	b1
8829	parlement	b1
8830	parlementair	b2
8831	parlementariër	b2
8832	parlementslid	b2
8833	parodie	b1
8834	participatie	b2
8835	participatief	b1
8836	participeren	b2
8837	participium	b1
8838	particulier	b2
8839	partij	b2
8840	partner	b2
8841	parttime	a2
8842	parttimer	b1
8843	pas	a2
8844	Pasen	a2
8845	pasgeboren	c1
8846	pasgeborene	b2
8847	pashok	b1
8848	paspoort	b1
8849	passage	a2
8850	passagier	b1
8851	passen	a2
8852	passende	b2
8853	passeren	b1
8854	passie	b1
8855	passief	b1
8856	passioneren	a2
8857	pasta	b1
8858	pastei	a2
8859	pastoor	a2
8860	patat	b1
8861	pater	b1
8862	patient	b1
8863	patiënt	b1
8864	patroon	b2
8865	patstelling	b2
8866	paus	b2
8867	pauw	a2
8868	pauze	b1
8869	pauzeren	b2
8870	pc	c1
8871	pech	b1
8872	pechvogel	a2
8873	pedagoge	b2
8874	pedagogisch	a2
8875	pedagoog	b1
8876	pediater	b2
8877	peer	b2
8878	peesontsteking	b1
8879	peilen	b1
8880	peiling	b2
8881	peinzen	a2
8882	pelgrim	a2
8883	pelgrimstas	a2
8884	pellen	b1
8885	pen	a2
8886	pendelaar	b1
8887	pendelen	a2
8888	pennen	b2
8889	penningmeester	b1
8890	penseel	b1
8891	pensioen	c1
8892	pensioenfonds	b2
8893	pensioenleeftijd	b1
8894	pensioenregeling	b2
8895	pensioensparen	b1
8896	pension	b1
8897	pensioneren	b1
8898	peper	b1
8899	peperduur	c1
8900	peperkoek	b1
8901	pepernoot	b2
8902	per	c1
8903	percentage	c1
8904	perceptie	b2
8905	perfect	a1
8906	performant	b1
8907	periode	b2
8908	perken	b2
8909	permanent	b2
8910	perron	b1
8911	persbericht	a2
8912	persen	b1
8913	persfoto	b1
8914	personage	b2
8915	personeel	b1
8916	personeelsafdeling	b1
8917	personeelsdienst	b1
8918	personeelsevenement	b2
8919	personeelslid	b1
8920	personeelsuitje	b2
8921	personeelszaak	b2
8922	personenauto	b1
8923	personenvervoer	b1
8924	personenwagen	c1
8925	persoon	b2
8926	persoonlijk	b2
8927	persoonlijkheid	b1
8928	persoonslegitimatie	b2
8929	perspectief	b2
8930	perzisch	b2
8931	Perzische Golf	b2
8932	pessimistisch	b1
8933	pest	b1
8934	pesten	b1
8935	pestgedrag	b1
8936	pesticide	b1
8937	pet	a2
8938	peter	b1
8939	petflesje	b2
8940	petrochemisch	b1
8941	petroleumlamp	a2
8942	peuk	b2
8943	peulvrucht	a2
8944	peuter	b1
8945	peuterleidster	a2
8946	pff	b2
8947	pfff	b2
8948	piano	b1
8949	pianocompetitie	b1
8950	pianoles	a2
8951	picknick	a2
8952	piek	b2
8953	piekeren	b2
8954	piepen	a2
8955	piepjong	b2
8956	piepklein	b2
8957	piepstem	b1
8958	pier	b1
8959	piercen	b1
8960	piercing	b1
8961	piet	b1
8962	pieternel	a2
8963	pijl	a2
8964	pijler	b2
8965	pijlsnel	a2
8966	pijn	b1
8967	pijnigen	b2
8968	pijnlijk	b1
8969	pijnstiller	b1
8970	pijp	a2
8971	pijpen	a2
8972	pijpenkop	a2
8973	pijpensteel	a2
8974	pikant	b1
8975	pikdonker	a2
8976	pikhaak	b1
8977	pikkedonker	a2
8978	pikken	b2
8979	pikzwart	a2
8980	pil	b1
8981	pillenslikker	b1
8982	piloot	b1
8983	pils	b1
8984	pin	b2
8985	pinautomaat	b2
8986	pineut	b2
8987	pink	a2
8988	pinksterdag	a2
8989	Pinksteren	a2
8990	pinnen	b2
8991	pinpas	b2
8992	pint	b2
8993	piraat	a2
8994	piratenpak	b2
8995	pissebed	a2
8996	pistool	a2
8997	pizza	c1
8998	plaag	c1
8999	plaat	b2
9000	plaats	c1
9001	plaatselijk	c1
9002	plaatsen	c1
9003	plaatsgebrek	b2
9004	plaatsing	b2
9005	plaatsmaken	b2
9006	plaatsvinden	b2
9007	placebo	b2
9008	plafond	a2
9009	plagen	b1
9010	plagerig	b1
9011	plagiaat	b1
9012	plak	a2
9013	plakband	b2
9014	plakken	a2
9015	plan	a1
9016	planboek	b1
9017	planbureau	b1
9018	planeet	b2
9019	plank	a2
9020	plankgas	c1
9021	plannen	b1
9022	planning	b2
9023	planoloog	b2
9024	plant	b1
9025	plantaardig	c1
9026	plantage	b2
9027	planten	a2
9028	plantensoort	b2
9029	plantkunde	a2
9030	plantsoen	b2
9031	plas	b1
9032	plassen	b1
9033	plastic	c1
9034	plasticfles	c1
9035	plastisch	b1
9036	plat	b2
9037	plateau	b2
9038	platencontract	b1
9039	platform	b1
9040	platleggen	b2
9041	plattegrond	a2
9042	platteland	b1
9043	plattelandsgebied	b2
9044	plattelandsmeisje	b1
9045	plattrappen	b2
9046	platvis	b1
9047	platzak	a2
9048	plechtig	b1
9049	plechtigheid	b1
9050	plegen	b1
9051	pleidooi	c1
9052	plein	a2
9053	pleister	b2
9054	pleistert	b2
9055	pleit	b2
9056	pleitbezorger	c1
9057	pleiten	b2
9058	plek	a2
9059	pletten	b2
9060	pletter	b1
9061	pleuris	b2
9062	plezant	b2
9063	plezier	b1
9064	plezieren	b2
9065	plezierig	b1
9066	plicht	b2
9067	plichtmatig	b2
9068	plint	b2
9069	ploeg	b1
9070	ploegen	b1
9071	ploegijzer	a2
9072	ploert	b1
9073	plof	b1
9074	ploffen	b1
9075	plomp	b1
9076	plooi	b1
9077	plots	b2
9078	plotseling	a2
9079	pluche	b1
9080	pluchen	b2
9081	pluimveeproduct	b1
9082	pluizen	b1
9083	pluizer	a2
9084	pluk	a2
9085	plukken	b1
9086	plunderaar	a2
9087	plunderen	a2
9088	pluraliteit	b2
9089	plus	c1
9090	po	a2
9091	podcast	b1
9092	podium	b1
9093	poeder	b1
9094	poef	b1
9095	poenschepper	c1
9096	poep	a2
9097	poepen	a2
9098	poepprotest	a2
9099	poepstrook	b2
9100	poes	a2
9101	poeslief	b1
9102	poetsen	b1
9103	poezie	b2
9104	poffen	a2
9105	poging	b2
9106	polar	b1
9107	polarisatie	b2
9108	polder	b1
9109	poldermodel	b2
9110	poldernederlands	b2
9111	polijsten	b2
9112	politicus	b2
9113	politie	b1
9114	politieagent	b1
9115	politieassistent	b2
9116	politiebureau	a2
9117	politiedienst	b1
9118	politiek	b2
9119	politieman	a2
9120	politiereglement	b1
9121	polonaise	a2
9122	pols	b1
9123	polsen	b1
9124	polytechnisch	b2
9125	pomp	b1
9126	pompen	b1
9127	pompend	b1
9128	pompoen	a2
9129	pond	a2
9130	pook	a2
9131	poort	a2
9132	poortwachter	a2
9133	poos	a2
9134	poot	a2
9135	pop	b1
9136	popconcert	b1
9137	popcorn	b2
9138	popcultuur	b1
9139	popelen	b2
9140	poppenhuis	b2
9141	poppubliek	b1
9142	populair	b2
9143	populariteit	b2
9144	populatie	b2
9145	porno	b2
9146	porselein	b2
9147	porseleinen	b1
9148	portaal	a2
9149	portefeuille	b1
9150	portemonnee	a2
9151	portie	b1
9152	portier	a2
9153	portret	c1
9154	portugees	b2
9155	portugezen	b2
9156	pose	b1
9157	positie	b2
9158	positief	b2
9159	post	b2
9160	postbode	b1
9161	postbom	c1
9162	postbus	b1
9163	postcode	b1
9164	postdoc	b2
9165	poster	b2
9166	posterplakker	b2
9167	postkamer	a2
9168	postkantoor	a1
9169	postpunk	b2
9170	postvak	a2
9171	pot	c1
9172	potbal	b1
9173	potdoof	b1
9174	poten	b2
9175	potentieel	c1
9176	potjandorie	a2
9177	potlood	a2
9178	potspel	b1
9179	pottenkijker	a2
9180	potverdorie	b2
9181	potverdrie	a2
9182	powerpointpresentatie	b2
9183	poëet	b1
9184	poëtisch	b1
9185	praat	a2
9186	praatcafé	b1
9187	prachtig	a2
9188	pragmatisme	b2
9189	prakken	b2
9190	praktijk	b1
9191	praktijkgericht	b1
9192	praktijkles	b1
9193	praktisch	b2
9194	praten	a1
9195	precies	a2
9196	prediken	b1
9197	preek	b1
9198	prei	a2
9199	premie	c1
9200	premier	b1
9201	première	b1
9202	premièrefeest	b1
9203	prent	b2
9204	presentatie	b2
9205	presentator	a2
9206	presentatrice	a2
9207	presenteren	b1
9208	president	b1
9209	prestatie	b2
9210	prestatiedruk	b1
9211	prestatiegericht	b2
9212	prestatiegerichtheid	b2
9213	presteren	b2
9214	prestige	b2
9215	prestigieus	b1
9216	pretenderen	b2
9217	pretpark	b2
9218	prettig	b1
9219	prettige	b2
9220	preutsheid	b2
9221	preventiecampagne	b2
9222	preventief	b2
9223	prieel	b1
9224	prieeltie	b1
9225	priemen	a2
9226	priemgetal	b2
9227	priester	a2
9228	prijs	c1
9229	prijsbeest	b1
9230	prijsgeven	b2
9231	prijskaart	b2
9232	prijzen	b2
9233	prikbord	c1
9234	prikkel	b2
9235	prikken	a2
9236	pril	b2
9237	prima	a2
9238	primair	b2
9239	primeur	b1
9240	primitief	b2
9241	princevlag	b2
